"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대전광역시 서구청",대전광역시 서구 용화5길 35(도마동),대전광역시 서구 도마동 24-27,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.3206265,127.3756046,2019-01-04
"대전광역시 서구청",대전광역시 서구 도학2길 36(도마동),대전광역시 서구 도마동 47-23,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.320672,127.372928,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로 81-48(도마동),대전광역시 서구 도마동 335-23,생활방범,2,,360도 전방면,30,2015-06,042-288-2672,36.3159893,127.3705823,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로 19(복수동),대전광역시 서구 복수동 840,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.2976586,127.3789808,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉로 13(관저동),대전광역시 서구 관저동 1140,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.2981946,127.3253842,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 609,생활방범,2,,360도 전방면,30,2015-06,042-288-2672,36.295761,127.352057,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로 77번길 33(정림동),대전광역시 서구 정림동 581,생활방범,2,,360도 전방면,30,2015-06,042-288-2672,36.3066012913,127.362858305,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 181(정림동),대전광역시 서구 정림동 402-1,생활방범,2,,360도 전방면,30,2015-06,042-288-2672,36.302131,127.3630440,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로 1324(가수원동),대전광역시 서구 곡로 1324(가수원동),생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.299109,127.355937,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로 308번길 40(가장동),대전광역시 서구 가장동 23-9,생활방범,3,,360도 전방면,30,2015-09,042-288-2672,36.3315739,127.3892143,2019-01-04
"대전광역시 서구청",대전광역시 서구 들말4길 35(가장동),대전광역시 서구 가장동 36-30,생활방범,3,,360도 전방면,30,2015-09,042-288-2672,36.3290170,127.3847990,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로367번길 49(갈마동),대전광역시 서구 갈마1동 262-11,생활방범,3,,360도 전방면,30,2015-09,042-288-2672,36.354971,127.370039,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로314번길 11(갈마동),대전광역시 서구 갈마동 298-1,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3530253,127.3632963,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로155번길 10(갈마동),대전광역시 서구 갈마1동 366-12,생활방범,3,,360도 전방면,30,2015-09,042-288-2672,36.349804,127.367312,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로 147번길 64(갈마동),대전광역시 서구 갈마동 1373,생활방범,3,,360도 전방면,30,2015-09,042-288-2672,36.3410933,127.3772414,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로 103번길 64(갈마동),대전광역시 서구 갈마동 348-32,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3457654,127.3717420,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로 410-12(갈마동),대전광역시 서구 갈마동 344-35,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3498279,127.3728814,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉산북로 94번길 130 (관저2동),대전광역시 서구 관저2동 776-8,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.2870728335,127.329701,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저중로 95번길 99(관저2동),대전광역시 서구 관저2동 1110,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.300978,127.334148,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로305번길 23(괴정동),대전광역시 서구 괴정동 97-1,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3363407,127.3806500,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로22번길 53(괴정동),대전광역시 서구 괴정동 119-34,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3389075597,127.378869642,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 336(괴정동),대전광역시 서구 괴정동 80-7,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3372280,127.3843980,2019-01-04
"대전광역시 서구청",대전광역시 서구 방앗간길 1072(원정동),대전광역시 서구 원정동 581-6,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.2637339,127.2936030,2019-01-04
"대전광역시 서구청",대전광역시 서구 세점길 630(봉곡동),대전광역시 서구 봉곡동 305-10,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.2754863,127.3205186,2019-01-04
"대전광역시 서구청",대전광역시 서구 안터길 3(신직동),대전광역시 서구 산직동 453-5,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.2350054,127.3419416,2019-01-04
"대전광역시 서구청",,대전광역시 서구 흑석동 158,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.260766,127.346239,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 251번길 75(내동),대전광역시 서구 내동 25-1,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3344308,127.374597,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로 1030번길 28(내동),대전광역시 서구 내동 29-72,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3304103,127.3750609,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 295(도마1동),대전광역시 서구 도마1동 86-49,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.317607,127.3837240,2019-01-04
"대전광역시 서구청",대전광역시 서구 용화7길 42(도마1동),대전광역시 서구 도마1동45-5,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.320613,127.374408,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로37번길 14(도마1동),대전광역시 서구 도마1동 39-1,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.323592,127.374543,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네11길 15(도마동),대전광역시 서구 도마2동 148-9,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.314923,127.377355,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네10길 66(도마2동),대전광역시 서구 도마2동 154-13,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.314047,127.374519,2019-01-04
"대전광역시 서구청",대전광역시 서구 도림5길 19(도마동),대전광역시 서구,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.311846,127.371756,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로 195(둔산2동),대전광역시 서구 둔산2동 1043,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.350678,127.377345,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로170번길 46(둔산동),대전광역시 서구 둔산3동 2114,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.350692,127.399706,2019-01-04
"대전광역시 서구청",대전광역시 서구 변정1길 24(변동),대전광역시 서구 변동 49-43,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3244455,127.3796805,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로 1138번길(변동),대전광역시 서구 변동 2-2,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3274752,127.3866088,2019-01-04
"대전광역시 서구청",대전광역시 서구 변정2길 17(변동),대전광역시 서구 변동45-8,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3238633,127.3814114,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수동로 81(복수동),대전광역시 서구 복수동 853,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.2970285,127.3780873,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로 370번길 20(용문동),대전광역시 서구 용문동 260-1,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3366959,127.392767,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로662번길 21(용문동),대전광역시 서구 용문동 256-15,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3360111,127.3940586,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로 649번길 29(용문동),대전광역시 서구 용문동 242-15,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3388583,127.394959,2019-01-04
"대전광역시 서구청",대전광역시 서구 아랫강변1길 39(용문동),대전광역시 서구 용문동 238-16,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3365775,127.3969894,2019-01-04
"대전광역시 서구청",대전광역시 서구 한밭대로 592번길 3(월평동),대전광역시 서구,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.357888,127.365727,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평중로 13번길 10(월평동),대전광역시 서구 월평1동 907,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.355672,127.363337,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 201-6(정림동),대전광역시 서구 정림동 416,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.305814,127.362437,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 60번길 9(탄방동),대전광역시 서구 탄방동1279,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3485683,127.399274,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 31-24(탄방동),대전광역시 서구 탄방동1101,생활방범,1,,360도 전방면,30,2015-09,042-288-2672,36.3468422,127.3960101,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 83(탄방동),대전광역시 서구 탄방동 75-16,생활방범,2,,360도 전방면,30,2015-09,042-288-2672,36.3410049,127.3947752,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산동 1524,생활방범,2,,360도 전방면,30,2015-11,042-288-2672,36.358352,127.399708,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산동 2275,생활방범,3,,360도 전방면,30,2015-05,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로681,대전광역시 서구,생활방범,4,,360도 전방면,30,2015-05,042-288-2672,36.3360027,127.3963266,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로509번길 31(탄방동),대전광역시 서구 탄방동 616,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3453848,127.3822372,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로149번길 38(용문동),대전광역시 서구 용문동 276-8,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3364492,127.3898179,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로253번길 75(내동),대전광역시 서구 내동 17-1,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3321633,127.3795815,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로 98(괴정동),대전광역시 서구 괴정동 77-22,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3385029,127.3838054,2019-01-04
"대전광역시 서구청",대전광역시 서구 가장로 61(괴정),대전광역시 서구 괴정동 86-4,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3370143,127.3824604,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로161번길 38(갈마동),대전광역시 서구 갈마동 914,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.3489639,127.3744871,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1616,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.299371,127.3465497,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 209-2,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.2957316,127.3438855,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1594,생활방범,2,,360도 전방면,30,2016-05,042-288-2672,36.2938386,127.3412032,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수동로52번길 55(복수동),대전광역시 서구 복수동 583/앞,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.298908,127.376214,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수동로52번길 55(복수동),대전광역시 서구 복수동 583/인근,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.2988339,127.374116,2019-01-04
"대전광역시 서구청",대전광역시 서구 도학4길 38(도마동),대전광역시 서구 도마1동 51-46,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.320691,127.3716821,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마13길 47(도마동),대전광역시 서구 도마동 83-35,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3208089,127.3834937,2019-01-04
"대전광역시 서구청",대전광역시 서구 대신1길 14(도마동),대전광역시 서구 도마1동 182-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.311234,127.382619,2019-01-04
"대전광역시 서구청",대전광역시 서구 바탕들3길 28(도마동),대전광역시 서구 도마동 176-6,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3128240,127.3817826,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네3길 23(도마동),대전광역시 서구 도마2동 146-3,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.314242,127.377794,2019-01-04
"대전광역시 서구청",대전광역시 서구 대신1길 14(도마동),대전광역시 서구 도마2동 185-2,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3117959,127.378987,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로91번길 54(도마동),대전광역시 서구 도마동 330-19,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.317142,127.3685547,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로91번길 72(도마동),대전광역시 서구 도마동 330-30,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3180807,127.3687970,2019-01-04
"대전광역시 서구청",,대전광역시 서구 괴곡동 169-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로 1310-16,대전광역시 서구 정림동 16-18,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.308046,127.3684726,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴곡길 158(괴곡동),대전광역시 서구 괴곡동 338-4,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.289878,127.361046,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로 115(변동),대전광역시 서구 변동 68-23,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.321402,127.3829649,2019-01-04
"대전광역시 서구청",대전광역시 서구 서구 중반9길 16,대전광역시 서구 변동 2-30,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3267162386,127.386831,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반4길 42(변동),대전광역시 서구 변동 10-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.326899,127.3829546,2019-01-04
"대전광역시 서구청",대전광역시 서구 변정4길 26(변동),대전광역시 서구 변동 67-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3223662,127.3840060,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로499번길 56(변동),대전광역시 서구 용문동 214-6,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3429378,127.4006155,2019-01-04
"대전광역시 서구청",대전광역시 서구 아랫강변6길 77(용문동),대전광역시 서구 용문동 228-7,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3406945,127.3973721,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로519번길 9(용문동),대전광역시 서구 용문동 221-38,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.340299,127.4001079,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로165번길 18(용문동),대전광역시 서구 용문동 278-38,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3347519,127.390326,2019-01-04
"대전광역시 서구청",대전광역시 서구 큰마을5길 23(탄방동),대전광역시 서구 탄방동 511-51,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.342049,127.378621,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로431번길 26(탄방동),대전광역시 서구 탄방동 70-10,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.342171,127.3961419,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 50-30(탄방동),대전광역시 서구 탄방동 57-34,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.342249801,127.390969628,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로9번길 47-2(탄방동),대전광역시 서구 탄방동 952,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3452678,127.394928,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로59번길 28(탄방동),대전광역시 서구 탄방동 1188,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.348569,127.396581,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로2번길 33(탄방동),대전광역시 서구 탄방동 636,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3440785,127.3819802,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산동 2155,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.356585,127.401331,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산동 1838,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.351128,127.398857,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로147번길 22(괴정동),대전광역시 서구 괴정동 126-11,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.340986,127.3748465,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로546번길 7-3(괴정동),대전광역시 서구 괴정동 7-28,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3424038,127.3843852,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로308번길 3(괴정동),대전광역시 서구 괴정동 88-18,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.335395,127.3829947,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로465번길 48(가장동),대전광역시 서구 가장동 18-2,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.332651,127.3904487,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로295번길 26(가장동),대전광역시 서구 가장동 43-9,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3315497,127.386215,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로279번길 49(내동),대전광역시 서구 내동 38-5,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.335674,127.3778872,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로998번길 18(내동),대전광역시 서구 내동 184-2,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3324411,127.3725363,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로262번길 18(내동),대전광역시 서구 내동 186-53,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3314266,127.372085,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로342번길 95(갈마동),대전광역시 서구 갈마1동 320-14,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.349765,127.366406,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로342번길 115(갈마동),대전광역시 서구 갈마1동 336-25,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.348648,127.366544,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로240번길 34(갈마동),대전광역시 서구 갈마동 264-7,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3548848,127.3713557,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로127번길 88(갈마동),대전광역시 서구 갈마동 428-7,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3429988,127.3658099,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로 75-6(갈마동),대전광역시 서구 갈마동 427-26,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3412268,127.3661205,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마역로25번길 13(갈마동),대전광역시 서구 갈마1동 845,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.352738,127.373626,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마중로28번길 24-8(갈마동),대전광역시 서구 갈마2동 348-42,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.346622,127.371905,2019-01-04
"대전광역시 서구청",대전광역시 서구  갈마로147번길 5-8(갈마동),대전광역시 서구 갈마2동 1275,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.341444,127.374369,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로339번길 7(월평동),대전광역시 서구 월평동 770,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3546561,127.3667794,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평서로25번길 65(월평동),대전광역시 서구 월평동 1372,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3535490,127.354431,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로3번길 92-14(만년동),대전광역시 서구 만년동 36,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.366053,127.3714977,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로1328번안길 124-33(가수원동),대전광역시 서구 가수원동547-52,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.298274,127.357432,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 839,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로 17-19(가수원동),대전광역시 서구 가수원동 813-7,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.2965247,127.3546152,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로 1369-6(가수원동),대전광역시 서구 가수원동 766-10,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3033795,127.3534419,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1890,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3048974141,127.336583332,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로105번길 86(관저동),대전광역시 서구 관저동 1007,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3010535,127.335811,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉산북로 184-33(관저동),대전광역시 서구 관저동 300-2,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.290825,127.3416703,2019-01-04
"대전광역시 서구청",,대전광역시 서구 우명동 320,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.237481,127.285671,2019-01-04
"대전광역시 서구청",대전광역시 서구 영골길 82-40(오동),대전광역시 서구 오동 352-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.2271632,127.3097342,2019-01-04
"대전광역시 서구청",,대전광역시 서구 평촌동 428-1,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.236433,127.307286,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉로 433(정림동),대전광역시 서구 정림동 680,생활방범,2,,360도 전방면,30,2016-06,042-288-2672,36.3009000,127.367002,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 781,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2977305,127.3778379,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 819,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2962086,127.3760167,2019-01-04
"대전광역시 서구청",대전광역시 서구 대신4길 96(도마동),대전광역시 서구 도마1동 183-4,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3112515,127.3799837,2019-01-04
"대전광역시 서구청",대전광역시 서구 바탕들5길 11(도마동),대전광역시 서구 도마1동 137-11,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3141366,127.3843611,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마8길 10(도마동),대전광역시 서구 도마1동 97-13,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3185555,127.3787914,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로 60(도마동),대전광역시 서구 도마1동 69-4,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3222718,127.3765518,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔6길 37(도마동),대전광역시 서구 도마2동 157-9,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.315515,127.3719712,2019-01-04
"대전광역시 서구청",대전광역시 서구 사마7길 42(도마동),대전광역시 서구 도마2동 124-1,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3173198,127.375963,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로91번길 19(도마동),대전광역시 서구 도마2동 328-7,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3168171,127.3700079,2019-01-04
"대전광역시 서구청",대전광역시 서구 사마7길 10(도마동),대전광역시 서구 도마2동 124-7,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3167757,127.3742062,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도마2동 산 7-9,생활방범,1,,360도 전방면,30,2016-11,042-288-2672,36.3229473,127.3607013,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1286번길 49(정림동),대전광역시 서구 정림동 125,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3058396,127.3670438,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1006번길 92(변동),대전광역시 서구 변동 247-1,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3291140,127.3712216,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로57번길 81-2(변동),대전광역시 서구 변동 53-30,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3259409,127.3765374,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반8길 98(변동),대전광역시 서구 변동 2-10,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3273603,127.3857824,2019-01-04
"대전광역시 서구청",대전광역시 서구 아랫강변3길 23(용문동),대전광역시 서구 용문동 245-15,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3374656,127.3960782,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 591(용문동),대전광역시 서구 용문동 222-25,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3398024,127.4011731,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로9번길 5(탄방동),대전광역시 서구 탄방동 65-24,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3442873,127.3956223,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로603번길 39(탄방동),대전광역시 서구 탄방동 58-19,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3421147,127.3917719,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔지로 16(둔산동),대전광역시 서구 둔산2동 1067,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3510546,127.3766685,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산동 1544,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3535097,127.3849377,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로98번길 87(괴정동),대전광역시 서구 괴정동 94-31,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3357362601,127.380872539,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로279번길 124(괴정동),대전광역시 서구 괴정동153-6,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3384348,127.3748051,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로319번길 26(괴정동),대전광역시 서구 괴정동 70-16,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3381810,127.3816892,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로8번길 100(괴정동),대전광역시 서구 괴정동 110-22,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3366544,127.3791548,2019-01-04
